Model,FPR,TPR
RF non-subjective features,0.197069226882,0.454268292683
RF non-subjective features,0.197069226882,0.457317073171
RF non-subjective features,0.197069226882,0.463414634146
RF non-subjective features,0.197069226882,0.466463414634
RF non-subjective features,0.198079838302,0.466463414634
RF non-subjective features,0.198585144012,0.466463414634
RF non-subjective features,0.198585144012,0.469512195122
RF non-subjective features,0.200101061142,0.469512195122
RF non-subjective features,0.200101061142,0.47256097561
RF non-subjective features,0.207175341081,0.47256097561
RF non-subjective features,0.207175341081,0.475609756098
RF non-subjective features,0.208691258211,0.475609756098
RF non-subjective features,0.208691258211,0.478658536585
RF non-subjective features,0.211217786761,0.478658536585
RF non-subjective features,0.211217786761,0.481707317073
RF non-subjective features,0.21778676099,0.481707317073
RF non-subjective features,0.21778676099,0.484756097561
RF non-subjective features,0.22182920667,0.484756097561
RF non-subjective features,0.22182920667,0.490853658537
RF non-subjective features,0.22283981809,0.490853658537
RF non-subjective features,0.22283981809,0.493902439024
RF non-subjective features,0.22637695806,0.493902439024
RF non-subjective features,0.22637695806,0.496951219512
RF non-subjective features,0.229408792319,0.496951219512
RF non-subjective features,0.229408792319,0.5
RF non-subjective features,0.229914098029,0.5
RF non-subjective features,0.229914098029,0.506097560976
RF non-subjective features,0.230924709449,0.506097560976
RF non-subjective features,0.230924709449,0.509146341463
RF non-subjective features,0.233451237999,0.509146341463
RF non-subjective features,0.233451237999,0.512195121951
RF non-subjective features,0.234461849419,0.512195121951
RF non-subjective features,0.234461849419,0.518292682927
RF non-subjective features,0.237998989389,0.518292682927
RF non-subjective features,0.237998989389,0.521341463415
RF non-subjective features,0.246083880748,0.521341463415
RF non-subjective features,0.246083880748,0.52743902439
RF non-subjective features,0.246589186458,0.52743902439
RF non-subjective features,0.246589186458,0.530487804878
RF non-subjective features,0.262253663466,0.530487804878
RF non-subjective features,0.262253663466,0.533536585366
RF non-subjective features,0.262758969176,0.533536585366
RF non-subjective features,0.262758969176,0.536585365854
RF non-subjective features,0.264780192016,0.536585365854
RF non-subjective features,0.264780192016,0.539634146341
RF non-subjective features,0.265790803436,0.539634146341
RF non-subjective features,0.265790803436,0.542682926829
RF non-subjective features,0.266296109146,0.542682926829
RF non-subjective features,0.266296109146,0.545731707317
RF non-subjective features,0.267812026276,0.545731707317
RF non-subjective features,0.267812026276,0.551829268293
RF non-subjective features,0.269833249116,0.551829268293
RF non-subjective features,0.269833249116,0.55487804878
RF non-subjective features,0.272359777665,0.55487804878
RF non-subjective features,0.272359777665,0.557926829268
RF non-subjective features,0.272865083375,0.557926829268
RF non-subjective features,0.272865083375,0.564024390244
RF non-subjective features,0.273875694795,0.564024390244
RF non-subjective features,0.273875694795,0.567073170732
RF non-subjective features,0.274886306215,0.567073170732
RF non-subjective features,0.274886306215,0.57012195122
RF non-subjective features,0.275896917635,0.57012195122
RF non-subjective features,0.275896917635,0.573170731707
RF non-subjective features,0.279939363315,0.573170731707
RF non-subjective features,0.279939363315,0.576219512195
RF non-subjective features,0.280949974735,0.576219512195
RF non-subjective features,0.280949974735,0.579268292683
RF non-subjective features,0.286003031834,0.579268292683
RF non-subjective features,0.286003031834,0.582317073171
RF non-subjective features,0.287013643254,0.582317073171
RF non-subjective features,0.287013643254,0.585365853659
RF non-subjective features,0.287518948964,0.585365853659
RF non-subjective features,0.287518948964,0.588414634146
RF non-subjective features,0.289034866094,0.588414634146
RF non-subjective features,0.289034866094,0.591463414634
RF non-subjective features,0.290550783224,0.591463414634
RF non-subjective features,0.290550783224,0.594512195122
RF non-subjective features,0.292572006064,0.594512195122
RF non-subjective features,0.292572006064,0.59756097561
RF non-subjective features,0.297119757453,0.59756097561
RF non-subjective features,0.297119757453,0.600609756098
RF non-subjective features,0.300656897423,0.600609756098
RF non-subjective features,0.300656897423,0.603658536585
RF non-subjective features,0.308741788782,0.603658536585
RF non-subjective features,0.308741788782,0.606707317073
RF non-subjective features,0.311268317332,0.606707317073
RF non-subjective features,0.311268317332,0.609756097561
RF non-subjective features,0.313289540172,0.609756097561
RF non-subjective features,0.313289540172,0.612804878049
RF non-subjective features,0.315816068722,0.612804878049
RF non-subjective features,0.315816068722,0.615853658537
RF non-subjective features,0.319353208691,0.615853658537
RF non-subjective features,0.319353208691,0.618902439024
RF non-subjective features,0.322385042951,0.618902439024
RF non-subjective features,0.322385042951,0.621951219512
RF non-subjective features,0.327438100051,0.621951219512
RF non-subjective features,0.327438100051,0.625
RF non-subjective features,0.33451237999,0.625
RF non-subjective features,0.33451237999,0.628048780488
RF non-subjective features,0.3350176857,0.628048780488
RF non-subjective features,0.3350176857,0.631097560976
RF non-subjective features,0.33754421425,0.631097560976
RF non-subjective features,0.33754421425,0.634146341463
RF non-subjective features,0.344618494189,0.634146341463
RF non-subjective features,0.344618494189,0.637195121951
RF non-subjective features,0.350176856998,0.637195121951
RF non-subjective features,0.350176856998,0.646341463415
RF non-subjective features,0.353713996968,0.646341463415
RF non-subjective features,0.354724608388,0.646341463415
RF non-subjective features,0.355735219808,0.646341463415
RF non-subjective features,0.355735219808,0.649390243902
RF non-subjective features,0.356240525518,0.649390243902
RF non-subjective features,0.357251136938,0.649390243902
RF non-subjective features,0.358261748358,0.649390243902
RF non-subjective features,0.358261748358,0.65243902439
RF non-subjective features,0.359272359778,0.65243902439
RF non-subjective features,0.360282971198,0.65243902439
RF non-subjective features,0.362304194037,0.65243902439
RF non-subjective features,0.362304194037,0.655487804878
RF non-subjective features,0.363314805457,0.655487804878
RF non-subjective features,0.363314805457,0.658536585366
RF non-subjective features,0.366346639717,0.658536585366
RF non-subjective features,0.366346639717,0.661585365854
RF non-subjective features,0.367862556847,0.661585365854
RF non-subjective features,0.367862556847,0.664634146341
RF non-subjective features,0.370894391107,0.664634146341
RF non-subjective features,0.371905002527,0.664634146341
RF non-subjective features,0.372410308236,0.664634146341
RF non-subjective features,0.372410308236,0.667682926829
RF non-subjective features,0.373420919656,0.667682926829
RF non-subjective features,0.373420919656,0.670731707317
RF non-subjective features,0.380495199596,0.670731707317
RF non-subjective features,0.380495199596,0.673780487805
RF non-subjective features,0.382516422436,0.673780487805
RF non-subjective features,0.382516422436,0.676829268293
RF non-subjective features,0.383021728146,0.676829268293
RF non-subjective features,0.383021728146,0.67987804878
RF non-subjective features,0.385042950985,0.67987804878
RF non-subjective features,0.385042950985,0.685975609756
RF non-subjective features,0.388580090955,0.685975609756
RF non-subjective features,0.388580090955,0.689024390244
RF non-subjective features,0.394643759474,0.689024390244
RF non-subjective features,0.394643759474,0.692073170732
RF non-subjective features,0.397170288024,0.692073170732
RF non-subjective features,0.397170288024,0.69512195122
RF non-subjective features,0.406771096513,0.69512195122
RF non-subjective features,0.406771096513,0.698170731707
RF non-subjective features,0.407276402223,0.698170731707
RF non-subjective features,0.407276402223,0.704268292683
RF non-subjective features,0.410813542193,0.704268292683
RF non-subjective features,0.410813542193,0.707317073171
RF non-subjective features,0.411824153613,0.707317073171
RF non-subjective features,0.412834765033,0.707317073171
RF non-subjective features,0.422435573522,0.707317073171
RF non-subjective features,0.423446184942,0.707317073171
RF non-subjective features,0.423446184942,0.710365853659
RF non-subjective features,0.431025770591,0.710365853659
RF non-subjective features,0.431025770591,0.713414634146
RF non-subjective features,0.433552299141,0.713414634146
RF non-subjective features,0.434562910561,0.713414634146
RF non-subjective features,0.436078827691,0.713414634146
RF non-subjective features,0.436078827691,0.716463414634
RF non-subjective features,0.436584133401,0.716463414634
RF non-subjective features,0.436584133401,0.719512195122
RF non-subjective features,0.437089439111,0.719512195122
RF non-subjective features,0.437089439111,0.72256097561
RF non-subjective features,0.44113188479,0.72256097561
RF non-subjective features,0.44113188479,0.725609756098
RF non-subjective features,0.44416371905,0.725609756098
RF non-subjective features,0.44416371905,0.731707317073
RF non-subjective features,0.44466902476,0.731707317073
RF non-subjective features,0.44466902476,0.734756097561
RF non-subjective features,0.455280444669,0.734756097561
RF non-subjective features,0.455280444669,0.737804878049
RF non-subjective features,0.456796361799,0.737804878049
RF non-subjective features,0.456796361799,0.743902439024
RF non-subjective features,0.457301667509,0.743902439024
RF non-subjective features,0.457301667509,0.746951219512
RF non-subjective features,0.457806973219,0.746951219512
RF non-subjective features,0.459322890349,0.746951219512
RF non-subjective features,0.465386558868,0.746951219512
RF non-subjective features,0.465386558868,0.75
RF non-subjective features,0.466397170288,0.75
RF non-subjective features,0.467407781708,0.753048780488
RF non-subjective features,0.468418393128,0.753048780488
RF non-subjective features,0.468418393128,0.759146341463
RF non-subjective features,0.468923698838,0.759146341463
RF non-subjective features,0.468923698838,0.762195121951
RF non-subjective features,0.470944921678,0.762195121951
RF non-subjective features,0.470944921678,0.765243902439
RF non-subjective features,0.478524507327,0.765243902439
RF non-subjective features,0.478524507327,0.768292682927
RF non-subjective features,0.481556341587,0.768292682927
RF non-subjective features,0.481556341587,0.771341463415
RF non-subjective features,0.485598787266,0.771341463415
RF non-subjective features,0.486609398686,0.771341463415
RF non-subjective features,0.487620010106,0.771341463415
RF non-subjective features,0.487620010106,0.774390243902
RF non-subjective features,0.488125315816,0.774390243902
RF non-subjective features,0.488125315816,0.77743902439
RF non-subjective features,0.492167761496,0.77743902439
RF non-subjective features,0.492167761496,0.780487804878
RF non-subjective features,0.495704901465,0.780487804878
RF non-subjective features,0.496715512885,0.780487804878
RF non-subjective features,0.502273875695,0.780487804878
RF non-subjective features,0.502273875695,0.783536585366
RF non-subjective features,0.504295098535,0.783536585366
RF non-subjective features,0.505305709955,0.783536585366
RF non-subjective features,0.510358767054,0.783536585366
RF non-subjective features,0.510358767054,0.789634146341
RF non-subjective features,0.512379989894,0.789634146341
RF non-subjective features,0.512379989894,0.792682926829
RF non-subjective features,0.515917129864,0.792682926829
RF non-subjective features,0.515917129864,0.795731707317
RF non-subjective features,0.516927741283,0.795731707317
RF non-subjective features,0.516927741283,0.801829268293
RF non-subjective features,0.517938352703,0.801829268293
RF non-subjective features,0.517938352703,0.80487804878
RF non-subjective features,0.518948964123,0.80487804878
RF non-subjective features,0.518948964123,0.807926829268
RF non-subjective features,0.537139969682,0.807926829268
RF non-subjective features,0.537645275392,0.810975609756
RF non-subjective features,0.540677109651,0.810975609756
RF non-subjective features,0.540677109651,0.814024390244
RF non-subjective features,0.547751389591,0.814024390244
RF non-subjective features,0.547751389591,0.817073170732
RF non-subjective features,0.55280444669,0.817073170732
RF non-subjective features,0.55280444669,0.82012195122
RF non-subjective features,0.562910560889,0.82012195122
RF non-subjective features,0.562910560889,0.823170731707
RF non-subjective features,0.563415866599,0.823170731707
RF non-subjective features,0.563415866599,0.826219512195
RF non-subjective features,0.565942395149,0.826219512195
RF non-subjective features,0.565942395149,0.829268292683
RF non-subjective features,0.566953006569,0.829268292683
RF non-subjective features,0.566953006569,0.835365853659
RF non-subjective features,0.570490146539,0.835365853659
RF non-subjective features,0.571500757959,0.835365853659
RF non-subjective features,0.571500757959,0.838414634146
RF non-subjective features,0.585144012127,0.838414634146
RF non-subjective features,0.585144012127,0.841463414634
RF non-subjective features,0.587670540677,0.841463414634
RF non-subjective features,0.587670540677,0.844512195122
RF non-subjective features,0.597271349166,0.844512195122
RF non-subjective features,0.597271349166,0.84756097561
RF non-subjective features,0.603840323396,0.84756097561
RF non-subjective features,0.603840323396,0.850609756098
RF non-subjective features,0.611419909045,0.850609756098
RF non-subjective features,0.611419909045,0.853658536585
RF non-subjective features,0.621020717534,0.853658536585
RF non-subjective features,0.621020717534,0.856707317073
RF non-subjective features,0.629105608893,0.856707317073
RF non-subjective features,0.629610914603,0.859756097561
RF non-subjective features,0.633653360283,0.859756097561
RF non-subjective features,0.633653360283,0.862804878049
RF non-subjective features,0.634663971703,0.862804878049
RF non-subjective features,0.635674583123,0.862804878049
RF non-subjective features,0.638706417383,0.862804878049
RF non-subjective features,0.638706417383,0.865853658537
RF non-subjective features,0.643759474482,0.865853658537
RF non-subjective features,0.645275391612,0.865853658537
RF non-subjective features,0.646791308742,0.865853658537
RF non-subjective features,0.646791308742,0.868902439024
RF non-subjective features,0.648307225872,0.868902439024
RF non-subjective features,0.649317837292,0.868902439024
RF non-subjective features,0.657908034361,0.868902439024
RF non-subjective features,0.657908034361,0.871951219512
RF non-subjective features,0.66144517433,0.871951219512
RF non-subjective features,0.66144517433,0.875
RF non-subjective features,0.66195048004,0.875
RF non-subjective features,0.66296109146,0.875
RF non-subjective features,0.6700353714,0.875
RF non-subjective features,0.6700353714,0.878048780488
RF non-subjective features,0.673572511369,0.878048780488
RF non-subjective features,0.673572511369,0.881097560976
RF non-subjective features,0.675593734209,0.881097560976
RF non-subjective features,0.675593734209,0.887195121951
RF non-subjective features,0.678120262759,0.887195121951
RF non-subjective features,0.678120262759,0.890243902439
RF non-subjective features,0.679130874179,0.890243902439
RF non-subjective features,0.680141485599,0.890243902439
RF non-subjective features,0.685699848408,0.890243902439
RF non-subjective features,0.685699848408,0.893292682927
RF non-subjective features,0.687215765538,0.893292682927
RF non-subjective features,0.687215765538,0.896341463415
RF non-subjective features,0.688226376958,0.896341463415
RF non-subjective features,0.701869631127,0.896341463415
RF non-subjective features,0.702880242547,0.896341463415
RF non-subjective features,0.704396159677,0.896341463415
RF non-subjective features,0.704396159677,0.899390243902
RF non-subjective features,0.707427993936,0.899390243902
RF non-subjective features,0.708438605356,0.899390243902
RF non-subjective features,0.709449216776,0.899390243902
RF non-subjective features,0.709449216776,0.90243902439
RF non-subjective features,0.715512885296,0.90243902439
RF non-subjective features,0.715512885296,0.905487804878
RF non-subjective features,0.737746336534,0.905487804878
RF non-subjective features,0.738756947954,0.905487804878
RF non-subjective features,0.740272865083,0.905487804878
RF non-subjective features,0.741283476503,0.905487804878
RF non-subjective features,0.744820616473,0.905487804878
RF non-subjective features,0.744820616473,0.908536585366
RF non-subjective features,0.747852450733,0.908536585366
RF non-subjective features,0.747852450733,0.911585365854
RF non-subjective features,0.755937342092,0.911585365854
RF non-subjective features,0.756947953512,0.911585365854
RF non-subjective features,0.757958564932,0.911585365854
RF non-subjective features,0.758969176352,0.911585365854
RF non-subjective features,0.759474482062,0.914634146341
RF non-subjective features,0.763011622031,0.914634146341
RF non-subjective features,0.763011622031,0.917682926829
RF non-subjective features,0.764022233451,0.917682926829
RF non-subjective features,0.764022233451,0.920731707317
RF non-subjective features,0.768569984841,0.920731707317
RF non-subjective features,0.768569984841,0.923780487805
RF non-subjective features,0.771601819101,0.923780487805
RF non-subjective features,0.77261243052,0.923780487805
RF non-subjective features,0.77766548762,0.923780487805
RF non-subjective features,0.77867609904,0.923780487805
RF non-subjective features,0.77918140475,0.923780487805
RF non-subjective features,0.78019201617,0.923780487805
RF non-subjective features,0.78221323901,0.923780487805
RF non-subjective features,0.78322385043,0.923780487805
RF non-subjective features,0.786255684689,0.923780487805
RF non-subjective features,0.786255684689,0.926829268293
RF non-subjective features,0.788782213239,0.926829268293
RF non-subjective features,0.788782213239,0.92987804878
RF non-subjective features,0.789287518949,0.92987804878
RF non-subjective features,0.789287518949,0.932926829268
RF non-subjective features,0.789792824659,0.932926829268
RF non-subjective features,0.790803436079,0.932926829268
RF non-subjective features,0.791308741789,0.932926829268
RF non-subjective features,0.791308741789,0.935975609756
RF non-subjective features,0.794845881758,0.935975609756
RF non-subjective features,0.795856493178,0.935975609756
RF non-subjective features,0.796361798888,0.935975609756
RF non-subjective features,0.796361798888,0.939024390244
RF non-subjective features,0.797372410308,0.939024390244
RF non-subjective features,0.797877716018,0.942073170732
RF non-subjective features,0.798383021728,0.942073170732
RF non-subjective features,0.799393633148,0.942073170732
RF non-subjective features,0.804951995958,0.942073170732
RF non-subjective features,0.805962607377,0.942073170732
RF non-subjective features,0.807478524507,0.942073170732
RF non-subjective features,0.808994441637,0.942073170732
RF non-subjective features,0.821121778676,0.942073170732
RF non-subjective features,0.822132390096,0.942073170732
RF non-subjective features,0.822637695806,0.942073170732
RF non-subjective features,0.822637695806,0.94512195122
RF non-subjective features,0.827690752906,0.94512195122
RF non-subjective features,0.827690752906,0.948170731707
RF non-subjective features,0.831733198585,0.948170731707
RF non-subjective features,0.831733198585,0.951219512195
RF non-subjective features,0.838302172815,0.951219512195
RF non-subjective features,0.838302172815,0.954268292683
RF non-subjective features,0.840828701364,0.954268292683
RF non-subjective features,0.840828701364,0.957317073171
RF non-subjective features,0.845376452754,0.957317073171
RF non-subjective features,0.846387064174,0.957317073171
RF non-subjective features,0.850429509853,0.957317073171
RF non-subjective features,0.851440121273,0.957317073171
RF non-subjective features,0.853461344113,0.957317073171
RF non-subjective features,0.854977261243,0.957317073171
RF non-subjective features,0.861040929763,0.957317073171
RF non-subjective features,0.862051541182,0.957317073171
RF non-subjective features,0.873673572511,0.957317073171
RF non-subjective features,0.875694795351,0.957317073171
RF non-subjective features,0.876705406771,0.957317073171
RF non-subjective features,0.876705406771,0.960365853659
RF non-subjective features,0.88428499242,0.960365853659
RF non-subjective features,0.88428499242,0.963414634146
RF non-subjective features,0.89034866094,0.963414634146
RF non-subjective features,0.89034866094,0.966463414634
RF non-subjective features,0.89439110662,0.966463414634
RF non-subjective features,0.89439110662,0.969512195122
RF non-subjective features,0.906013137948,0.969512195122
RF non-subjective features,0.907023749368,0.969512195122
RF non-subjective features,0.908034360788,0.969512195122
RF non-subjective features,0.909044972208,0.969512195122
RF non-subjective features,0.912582112178,0.969512195122
RF non-subjective features,0.912582112178,0.97256097561
RF non-subjective features,0.915613946438,0.97256097561
RF non-subjective features,0.915613946438,0.978658536585
RF non-subjective features,0.917129863567,0.978658536585
RF non-subjective features,0.917129863567,0.981707317073
RF non-subjective features,0.928246589186,0.981707317073
RF non-subjective features,0.929257200606,0.981707317073
RF non-subjective features,0.932794340576,0.981707317073
RF non-subjective features,0.932794340576,0.984756097561
RF non-subjective features,0.934310257706,0.984756097561
RF non-subjective features,0.935320869126,0.984756097561
RF non-subjective features,0.943405760485,0.984756097561
RF non-subjective features,0.945426983325,0.984756097561
RF non-subjective features,0.946437594745,0.984756097561
RF non-subjective features,0.947448206165,0.984756097561
RF non-subjective features,0.955027791814,0.984756097561
RF non-subjective features,0.956038403234,0.984756097561
RF non-subjective features,0.962607377463,0.984756097561
RF non-subjective features,0.963617988883,0.984756097561
RF non-subjective features,0.966649823143,0.984756097561
RF non-subjective features,0.967155128853,0.987804878049
RF non-subjective features,0.968165740273,0.987804878049
RF non-subjective features,0.969176351693,0.987804878049
RF non-subjective features,0.970186963113,0.987804878049
RF non-subjective features,0.970186963113,0.990853658537
RF non-subjective features,0.976250631632,0.990853658537
RF non-subjective features,0.977261243052,0.993902439024
RF non-subjective features,0.983324911572,0.993902439024
RF non-subjective features,0.983324911572,0.996951219512
RF non-subjective features,0.989388580091,0.996951219512
RF non-subjective features,0.989893885801,1.0
RF non-subjective features,1.0,1.0
Logistic Regression,0.0,0.0
Logistic Regression,0.000505305709955,0.0
Logistic Regression,0.000505305709955,0.0030487804878
Logistic Regression,0.00151591712986,0.0030487804878
Logistic Regression,0.00151591712986,0.00609756097561
Logistic Regression,0.00202122283982,0.00609756097561
Logistic Regression,0.00202122283982,0.00914634146341
Logistic Regression,0.00454775138959,0.00914634146341
Logistic Regression,0.00454775138959,0.015243902439
Logistic Regression,0.00505305709955,0.015243902439
Logistic Regression,0.00505305709955,0.0213414634146
Logistic Regression,0.0055583628095,0.0213414634146
Logistic Regression,0.0055583628095,0.030487804878
Logistic Regression,0.00606366851945,0.030487804878
Logistic Regression,0.00606366851945,0.0426829268293
Logistic Regression,0.00757958564932,0.0426829268293
Logistic Regression,0.00757958564932,0.0457317073171
Logistic Regression,0.00808489135927,0.0457317073171
Logistic Regression,0.00808489135927,0.0548780487805
Logistic Regression,0.00960080848914,0.0548780487805
Logistic Regression,0.00960080848914,0.0579268292683
Logistic Regression,0.0121273370389,0.0579268292683
Logistic Regression,0.0121273370389,0.0609756097561
Logistic Regression,0.0126326427489,0.0609756097561
Logistic Regression,0.0126326427489,0.0640243902439
Logistic Regression,0.0131379484588,0.0640243902439
Logistic Regression,0.0131379484588,0.0731707317073
Logistic Regression,0.0136432541688,0.0731707317073
Logistic Regression,0.0136432541688,0.0792682926829
Logistic Regression,0.0141485598787,0.0792682926829
Logistic Regression,0.0141485598787,0.0823170731707
Logistic Regression,0.0161697827185,0.0823170731707
Logistic Regression,0.0161697827185,0.0884146341463
Logistic Regression,0.0171803941385,0.0884146341463
Logistic Regression,0.0171803941385,0.094512195122
Logistic Regression,0.0176856998484,0.094512195122
Logistic Regression,0.0176856998484,0.0975609756098
Logistic Regression,0.0181910055584,0.0975609756098
Logistic Regression,0.0181910055584,0.100609756098
Logistic Regression,0.0202122283982,0.100609756098
Logistic Regression,0.0202122283982,0.109756097561
Logistic Regression,0.0247599797878,0.109756097561
Logistic Regression,0.0247599797878,0.115853658537
Logistic Regression,0.0252652854977,0.115853658537
Logistic Regression,0.0252652854977,0.121951219512
Logistic Regression,0.0277918140475,0.121951219512
Logistic Regression,0.0277918140475,0.125
Logistic Regression,0.0282971197575,0.125
Logistic Regression,0.0282971197575,0.137195121951
Logistic Regression,0.0293077311774,0.137195121951
Logistic Regression,0.0293077311774,0.140243902439
Logistic Regression,0.0303183425973,0.140243902439
Logistic Regression,0.0303183425973,0.149390243902
Logistic Regression,0.0313289540172,0.149390243902
Logistic Regression,0.0313289540172,0.155487804878
Logistic Regression,0.0318342597271,0.155487804878
Logistic Regression,0.0318342597271,0.161585365854
Logistic Regression,0.033350176857,0.161585365854
Logistic Regression,0.033350176857,0.164634146341
Logistic Regression,0.0368873168267,0.164634146341
Logistic Regression,0.0368873168267,0.170731707317
Logistic Regression,0.0373926225366,0.170731707317
Logistic Regression,0.0373926225366,0.173780487805
Logistic Regression,0.0394138453765,0.173780487805
Logistic Regression,0.0394138453765,0.176829268293
Logistic Regression,0.0399191510864,0.176829268293
Logistic Regression,0.0399191510864,0.182926829268
Logistic Regression,0.0409297625063,0.182926829268
Logistic Regression,0.0409297625063,0.185975609756
Logistic Regression,0.043961596766,0.185975609756
Logistic Regression,0.043961596766,0.192073170732
Logistic Regression,0.0515411824154,0.192073170732
Logistic Regression,0.0515411824154,0.19512195122
Logistic Regression,0.0535624052552,0.19512195122
Logistic Regression,0.0535624052552,0.198170731707
Logistic Regression,0.0545730166751,0.198170731707
Logistic Regression,0.0545730166751,0.204268292683
Logistic Regression,0.055583628095,0.204268292683
Logistic Regression,0.055583628095,0.207317073171
Logistic Regression,0.0601313794846,0.207317073171
Logistic Regression,0.0601313794846,0.213414634146
Logistic Regression,0.0616472966145,0.213414634146
Logistic Regression,0.0616472966145,0.219512195122
Logistic Regression,0.0641738251642,0.219512195122
Logistic Regression,0.0641738251642,0.225609756098
Logistic Regression,0.0651844365841,0.225609756098
Logistic Regression,0.0651844365841,0.234756097561
Logistic Regression,0.0656897422941,0.234756097561
Logistic Regression,0.0656897422941,0.237804878049
Logistic Regression,0.066195048004,0.237804878049
Logistic Regression,0.066195048004,0.243902439024
Logistic Regression,0.067205659424,0.243902439024
Logistic Regression,0.067205659424,0.246951219512
Logistic Regression,0.0707427993936,0.246951219512
Logistic Regression,0.0707427993936,0.256097560976
Logistic Regression,0.0712481051036,0.256097560976
Logistic Regression,0.0712481051036,0.259146341463
Logistic Regression,0.0747852450733,0.259146341463
Logistic Regression,0.0747852450733,0.262195121951
Logistic Regression,0.0763011622031,0.262195121951
Logistic Regression,0.0763011622031,0.265243902439
Logistic Regression,0.0768064679131,0.265243902439
Logistic Regression,0.0768064679131,0.268292682927
Logistic Regression,0.0798383021728,0.268292682927
Logistic Regression,0.0798383021728,0.274390243902
Logistic Regression,0.0818595250126,0.274390243902
Logistic Regression,0.0818595250126,0.27743902439
Logistic Regression,0.0843860535624,0.27743902439
Logistic Regression,0.0843860535624,0.283536585366
Logistic Regression,0.0874178878221,0.283536585366
Logistic Regression,0.0874178878221,0.286585365854
Logistic Regression,0.089439110662,0.286585365854
Logistic Regression,0.089439110662,0.289634146341
Logistic Regression,0.0914603335018,0.289634146341
Logistic Regression,0.0914603335018,0.292682926829
Logistic Regression,0.0919656392117,0.292682926829
Logistic Regression,0.0919656392117,0.295731707317
Logistic Regression,0.0929762506316,0.295731707317
Logistic Regression,0.0929762506316,0.298780487805
Logistic Regression,0.0939868620515,0.298780487805
Logistic Regression,0.0939868620515,0.301829268293
Logistic Regression,0.0944921677615,0.301829268293
Logistic Regression,0.0944921677615,0.30487804878
Logistic Regression,0.0949974734715,0.30487804878
Logistic Regression,0.0949974734715,0.307926829268
Logistic Regression,0.0960080848914,0.307926829268
Logistic Regression,0.0960080848914,0.310975609756
Logistic Regression,0.0970186963113,0.310975609756
Logistic Regression,0.0970186963113,0.314024390244
Logistic Regression,0.100555836281,0.314024390244
Logistic Regression,0.100555836281,0.317073170732
Logistic Regression,0.104598281961,0.317073170732
Logistic Regression,0.104598281961,0.32012195122
Logistic Regression,0.10560889338,0.32012195122
Logistic Regression,0.10560889338,0.323170731707
Logistic Regression,0.1066195048,0.323170731707
Logistic Regression,0.1066195048,0.326219512195
Logistic Regression,0.10813542193,0.326219512195
Logistic Regression,0.10813542193,0.329268292683
Logistic Regression,0.10864072764,0.329268292683
Logistic Regression,0.10864072764,0.332317073171
Logistic Regression,0.11015664477,0.332317073171
Logistic Regression,0.11015664477,0.338414634146
Logistic Regression,0.11318847903,0.338414634146
Logistic Regression,0.11318847903,0.341463414634
Logistic Regression,0.11419909045,0.341463414634
Logistic Regression,0.11419909045,0.344512195122
Logistic Regression,0.118241536129,0.344512195122
Logistic Regression,0.118241536129,0.34756097561
Logistic Regression,0.122789287519,0.34756097561
Logistic Regression,0.122789287519,0.350609756098
Logistic Regression,0.124810510359,0.350609756098
Logistic Regression,0.124810510359,0.359756097561
Logistic Regression,0.126831733199,0.359756097561
Logistic Regression,0.126831733199,0.362804878049
Logistic Regression,0.127337038909,0.362804878049
Logistic Regression,0.127337038909,0.365853658537
Logistic Regression,0.128347650328,0.365853658537
Logistic Regression,0.128347650328,0.368902439024
Logistic Regression,0.132895401718,0.368902439024
Logistic Regression,0.132895401718,0.375
Logistic Regression,0.134916624558,0.375
Logistic Regression,0.134916624558,0.378048780488
Logistic Regression,0.137443153108,0.378048780488
Logistic Regression,0.137443153108,0.381097560976
Logistic Regression,0.138453764528,0.381097560976
Logistic Regression,0.138453764528,0.384146341463
Logistic Regression,0.139969681657,0.384146341463
Logistic Regression,0.139969681657,0.387195121951
Logistic Regression,0.143506821627,0.387195121951
Logistic Regression,0.143506821627,0.390243902439
Logistic Regression,0.147043961597,0.390243902439
Logistic Regression,0.147043961597,0.393292682927
Logistic Regression,0.149065184437,0.393292682927
Logistic Regression,0.149065184437,0.396341463415
Logistic Regression,0.149570490147,0.396341463415
Logistic Regression,0.149570490147,0.399390243902
Logistic Regression,0.150075795856,0.399390243902
Logistic Regression,0.150075795856,0.40243902439
Logistic Regression,0.151086407276,0.40243902439
Logistic Regression,0.151086407276,0.405487804878
Logistic Regression,0.152097018696,0.405487804878
Logistic Regression,0.152097018696,0.408536585366
Logistic Regression,0.155634158666,0.408536585366
Logistic Regression,0.155634158666,0.411585365854
Logistic Regression,0.156644770086,0.411585365854
Logistic Regression,0.156644770086,0.420731707317
Logistic Regression,0.157150075796,0.420731707317
Logistic Regression,0.157150075796,0.423780487805
Logistic Regression,0.159171298636,0.423780487805
Logistic Regression,0.159171298636,0.426829268293
Logistic Regression,0.164729661445,0.426829268293
Logistic Regression,0.164729661445,0.42987804878
Logistic Regression,0.165740272865,0.42987804878
Logistic Regression,0.165740272865,0.432926829268
Logistic Regression,0.166245578575,0.432926829268
Logistic Regression,0.166245578575,0.435975609756
Logistic Regression,0.166750884285,0.435975609756
Logistic Regression,0.166750884285,0.439024390244
Logistic Regression,0.169782718545,0.439024390244
Logistic Regression,0.169782718545,0.442073170732
